"SM3DATA","WEAMAC","206","N",2,0,"205dag mat akk","205","mat","akk","205day mat acc","205","mat","acc","99",8036,8036,""
"SM3DATA","FINDIR","207","N",6,1,"Vleisopbrengs ebv","","Kvo","ebv","RetailBeefYield ebv","","Rby","ebv","9999.9",8085,8085,""
"SM3DATA","FINACC","208","N",2,0,"Vleisopbrengs acc","","Kvo","akk","RetailBeefYield akk","","Rby","acc","99",8086,8086,""
"SM3DATA","PCFCRD","209","N",8,2,"Voeromset ebv","","Vov","ebv","Feed conv ebv","","Fcr","ebv","@K!",8060,8060,""
"SM3DATA","PCFCRA","210","N",2,0,"Voeromset akk","","Vov","akk","Feed conv acc","","Fcr","acc","99",8061,8061,""
"SM3DATA","MCWDIR","211","N",4,0,"Volw koei massa btw","Vol","koe","mas","Mature cow wht ebv","Mat","cow","wht","9999",8090,8090,""
"SM3DATA","MCWACC","212","N",2,0,"Volw koei massa akk","Vol","koe","akk","Mature cow wht acc","Mat","cow","acc","99",8091,8091,""
"SM3DATA","CARDIR","213","N",4,0,"Karkas massa btw","Kar","kas","btw","Carcass mass ebv","Car","cas","ebv","9999",8095,8095,""
"SM3DATA","CARACC","214","N",2,0,"Karkas massa akk","Kar","kas","akk","Carcass mass acc","Car","cas","acc","99",8096,8096,""
"SM3DATA","RIBDIR","215","N",6,1,"Rib vet btw","Rib","vet","btw","Rib fat ebv","Rib","fat","ebv","9999.9",8100,8100,""
"SM3DATA","RIBACC","216","N",2,0,"Rib vet akk","Rib","vet","akk","Rib fat acc","Rib","fat","acc","99",8101,8101,""
"SM3DATA","WEACAC","217","N",2,0,"205dag komb akk","205","komb","akk","205day comb acc","205","com","acc","99",8041,8041,""
"SM3DATA","REPIND","218","N",4,0,"Reproduksie-indeks","","Repr","ind","Reproduction index","","Repr","ind","9999",2059,2059,""
"SM3DATA","EOCMAT","219","N",6,1,"Kalfgemak ebv","","Gvk","ebv","Calving ease ebv","","Eoc","ebv","9999.9",8017,8017,""
"SM3DATA","EOCMAC","220","N",2,0,"Kalfgemak akk","","Gvk","akk","Calving ease acc","","Eoc","acc","99",8018,8018,""
"SM3DATA","REMARK","221","C",30,0,"Opmerking spesiaal","","Spesiale","opmerking","Remark special","","Special","remark","@s30",1018,1018,""
"SM3DATA","IDSOC","222","C",12,0,"Genootskap Id","","Genootskap","Id","Society Id","","Society","Id","@!",1012,1012,""
"SM3DATA","EYEPIG","223","C",2,0,"Oogpigmentasie","","Oo","pi","Eye pigmentation","","Ey","pi","!!",2048,2048,""

